Idalumno,CodAsig,Asignatura,Carrera,Semestre,Convocatoria,Anho,Ciclo,Aprobado,AnhoFirma,1P,2P,Taller,Asistencia,SumProceso,Requisito,1R,2R,NF,1F,2F,3F,Abandono,Materias cursadas,Veces recursada
3729,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1
3729,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,16,3,7,1,26,1,0,0,0,0,0,0,0,3,2
3731,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,14,9,3,1,26,1,0,0,0,0,0,0,0,6,0
3731,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,19,17,5,1,41,1,0,0,2,2,0,0,0,5,1
3732,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,8,9,5,1,22,1,15,16,0,0,0,0,1,5,0
3733,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7,0
3734,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,16,8,2,1,26,1,36,0,2,0,2,0,0,6,0
3736,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
3736,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,4,0,2,0,6,0,0,0,0,0,0,0,1,6,1
3736,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,3,0,1,0,4,0,0,0,0,0,0,0,1,5,2
3736,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,4,0,1,0,5,0,0,0,0,0,0,0,1,6,3
3736,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
3736,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,5
3737,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,3,2,3,1,8,0,0,0,0,0,0,0,1,4,0
3737,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,1,2022,18,25,10,1,53,1,0,0,4,4,0,0,0,5,1
3738,13015,ESTATICA,MEC-PLS13 ,3,2,2021,2,1,2021,11,4,2,1,17,1,44,0,3,0,3,0,0,4,0
3739,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,5,7,2,1,14,0,0,0,0,0,0,0,1,6,0
3740,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,6,0,2,1,8,0,0,0,0,0,0,0,1,8,0
3740,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,7,1
3740,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,5,2
3741,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,15,21,5,1,41,1,0,0,2,0,1,2,0,5,0
3742,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,12,11,4,1,27,1,0,0,0,0,0,0,0,4,0
3742,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,18,10,5,1,33,1,41,0,4,0,4,0,0,6,1
3745,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,2019,11,20,8,1,39,1,0,0,1,1,0,0,0,5,0
3748,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,4,0
3748,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,10,0,4,1,14,0,0,0,0,0,0,0,1,2,1
3748,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,18,0,5,1,23,1,0,0,0,0,0,0,1,3,2
3749,13015,ESTATICA,MCT-PLS13 ,3,2,2019,2,0,0,13,16,4,1,33,1,18,0,0,0,0,0,0,5,0
3751,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,11,8,3,1,22,1,0,13,0,0,0,0,1,5,0
3751,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2019,17,20,2,1,39,1,0,0,3,1,3,0,0,3,1
3752,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,14,8,4,1,26,1,30,38,1,0,0,1,0,6,0
3752,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,18,24,4,1,46,1,0,0,4,4,0,0,0,6,1
3753,13015,ESTATICA,MEC-PLS13 ,3,1,2017,2,0,0,15,13,7,1,35,1,0,0,0,0,0,0,0,5,0
3753,13015,ESTATICA,MEC-PLS13 ,3,1,2018,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,1
3753,13015,ESTATICA,MEC-PLS13 ,3,2,2018,2,1,2018,19,19,6,1,44,1,0,0,2,2,0,0,0,4,2
3755,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,2022,17,19,7,1,43,1,0,0,0,0,0,0,0,6,0
3756,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0
3756,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,2,0,2,1,4,0,0,0,0,0,0,0,1,4,1
3756,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2
3758,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,7,15,7,1,29,1,0,0,2,0,0,2,0,4,0
3759,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,2021,9,0,2,1,11,1,33,0,1,0,1,0,1,5,0
3759,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,12,8,2,1,22,1,30,15,1,0,0,1,0,4,1
3759,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,2022,8,8,3,1,19,1,22,32,1,0,0,1,0,7,2
3759,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,2022,16,12,3,1,31,1,0,28,1,0,0,1,0,6,3
3760,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,7,2,1,9,0,0,0,0,0,0,0,1,7,0
3760,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,6,6,3,1,15,0,0,0,0,0,0,0,1,6,1
3760,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,11,12,6,1,29,1,20,16,0,0,0,0,1,4,2
3762,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,1,2021,20,20,6,1,46,1,0,0,2,2,0,0,0,5,0
3767,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,21,31,8,1,60,1,0,0,5,0,5,0,0,5,0
3768,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,5,11,4,1,20,1,8,4,0,0,0,0,1,3,0
3768,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,14,15,6,1,35,1,0,0,2,2,0,0,0,4,1
3772,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,1,2017,16,13,6,1,35,1,21,6,2,0,0,2,0,5,0
3773,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,18,21,8,1,47,1,0,0,3,3,0,0,0,6,0
3774,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,6,0,4,1,10,0,0,0,0,0,0,0,1,5,0
3774,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,2021,5,24,3,1,32,1,35,0,1,0,1,0,0,4,1
3774,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,1,2021,14,9,3,1,26,1,0,0,2,1,2,0,0,3,2
3775,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,23,33,9,1,65,1,0,0,5,5,0,0,0,5,0
3776,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,17,21,7,1,45,1,52,0,5,0,5,0,0,5,0
3777,13015,ESTATICA,MCT-PLS13 ,3,2,2019,2,0,0,2,0,2,1,4,0,0,0,0,0,0,0,1,5,0
3777,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,0,0,10,0,5,1,15,1,0,0,0,0,0,0,1,5,1
3777,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,6,10,3,1,19,1,14,0,0,0,0,0,1,4,2
3777,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,2022,14,9,4,1,27,1,22,31,0,0,0,0,0,6,3
3777,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,2022,11,0,4,1,15,1,0,0,1,1,0,1,1,5,4
3778,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,9,9,7,1,25,1,24,0,0,0,0,0,1,6,0
3779,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0
3779,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1
3781,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,7,13,6,1,26,1,38,0,2,0,2,0,0,5,0
3783,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,3,0,2,1,5,0,0,0,0,0,0,0,1,7,0
3783,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,15,6,3,1,24,1,0,0,0,0,0,0,0,6,1
3783,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,2022,21,4,5,1,30,1,24,36,0,0,0,0,0,4,2
3784,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,0,2021,9,27,6,1,42,1,0,0,1,0,1,0,0,6,0
3784,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,1,2021,12,13,6,1,31,1,0,0,4,4,0,0,0,5,1
3785,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,18,27,5,1,50,1,0,0,4,4,0,0,0,5,0
3786,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,16,24,8,1,48,1,0,0,2,0,2,0,0,5,0
3790,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,6,21,5,1,32,1,0,0,3,0,3,0,0,5,0
3792,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,7,0
3792,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1
3792,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,10,5,5,1,20,1,0,0,0,0,0,0,1,2,2
3794,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,12,19,8,1,39,1,0,0,2,1,2,0,0,6,0
3795,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,9,8,6,1,23,1,10,20,0,0,0,0,1,5,0
3795,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,16,30,6,1,52,1,0,0,4,1,4,0,0,5,1
3797,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,1,2017,13,18,6,1,37,1,0,0,2,1,2,0,0,3,0
3798,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,3,10,2,1,15,0,0,0,0,0,0,0,1,4,0
3798,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,4,17,3,1,24,1,16,0,0,0,0,0,1,4,1
3798,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,8,10,2,1,20,1,24,16,0,0,0,0,1,5,2
3798,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,9,2,1,11,0,0,0,0,0,0,0,1,4,3
3798,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,2022,6,17,4,1,27,1,27,40,1,0,0,1,0,6,4
3799,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,10,7,4,1,21,1,14,32,1,0,0,1,0,6,0
3799,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,8,12,4,1,24,1,0,0,4,4,0,0,0,7,1
3803,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,19,5,6,1,30,1,34,0,2,0,1,2,0,7,0
3805,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,0,0,6,0,3,1,9,0,0,0,0,0,0,0,1,4,0
3805,13015,ESTATICA,IND-PLS13 ,3,2,2019,2,0,0,9,0,4,1,13,0,0,0,0,0,0,0,1,6,1
3805,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2
3805,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3
3808,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,4,0
3809,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,6,0
3811,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,0,7,4,1,11,0,0,0,0,0,0,0,1,6,0
3811,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,6,10,6,1,22,1,13,0,0,0,0,0,1,7,1
3811,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,10,12,4,1,26,1,34,0,2,0,2,0,0,7,2
3813,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,2017,7,8,5,1,20,1,30,0,1,0,1,1,0,7,0
3813,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2017,11,18,0,1,29,1,0,0,2,2,0,0,0,7,1
3815,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,17,29,6,1,52,1,0,0,5,5,0,0,0,7,0
3817,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,1,2017,2,18,6,1,26,1,29,0,2,0,2,0,0,5,0
3818,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,1,2021,21,31,5,1,57,1,0,0,5,5,0,0,0,5,0
3822,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,8,0,0,1,8,0,0,0,0,0,0,0,1,4,0
3822,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,2022,15,13,3,1,31,1,36,0,1,0,1,0,0,4,1
3823,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,9,6,3,1,18,1,36,0,1,0,1,1,0,6,0
3823,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,9,0,3,1,12,1,32,0,2,0,0,2,1,5,1
3824,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,11,4,4,1,19,1,26,47,3,0,0,3,0,5,0
3826,13015,ESTATICA,MEC-PLS13 ,3,2,2021,2,0,0,6,0,0,1,6,0,0,0,0,0,0,0,1,6,0
3826,13015,ESTATICA,MEC-PLS13 ,3,1,2022,1,1,2022,20,14,4,1,38,1,0,0,3,3,0,0,0,5,1
3829,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,15,30,6,1,51,1,0,0,5,5,0,0,0,6,0
3830,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,0,0,2,1,2,1,0,0,0,0,0,0,1,6,0
3831,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,0,0,1,6,0,0,0,0,0,0,0,1,8,0
3831,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,14,18,4,1,36,1,0,0,2,2,0,0,0,8,1
3832,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,20,31,10,1,61,1,0,0,5,5,0,0,0,5,0
3834,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,8,0,4,1,12,0,0,0,0,0,0,0,1,6,0
3834,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,11,8,7,1,26,1,40,0,5,0,5,0,0,5,1
3835,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,20,28,2,1,50,1,0,0,3,3,0,0,0,6,0
3836,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,22,32,7,1,61,1,0,0,5,5,0,0,0,6,0
3837,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,0,0,15,8,4,1,27,1,0,0,0,0,0,0,0,4,0
3837,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,1,2017,16,24,5,1,45,1,0,0,2,2,0,0,0,3,1
3838,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,5,0
3838,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,9,4,3,1,16,0,0,0,0,0,0,0,1,5,1
3838,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,17,25,10,1,52,1,0,0,3,3,0,0,0,4,2
3841,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,18,14,6,1,38,1,40,0,4,0,4,0,0,6,0
3843,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7,0
3843,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4,1
3845,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,2019,13,5,8,1,26,1,27,0,0,0,0,0,0,7,0
3846,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,2021,10,5,2,1,17,1,34,0,1,0,1,1,0,6,0
3846,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2021,16,10,2,1,28,1,28,48,3,0,0,3,0,6,1
3847,13015,ESTATICA,MCT-PLS13 ,3,2,2019,2,1,2019,18,28,8,1,54,1,0,0,4,4,0,0,0,5,0
3848,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,1,2022,14,13,10,1,37,1,36,0,3,0,3,0,0,4,0
3852,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,8,8,6,1,22,1,9,6,0,0,0,0,1,6,0
3852,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,9,19,2,1,30,1,33,0,2,0,2,0,0,7,1
3853,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,20,30,4,1,54,1,0,0,5,5,0,0,0,7,0
3854,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,10,5,2,1,17,1,22,0,0,0,0,0,1,4,0
3854,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,2022,16,9,5,1,30,1,18,34,1,0,0,1,0,5,1
3854,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,13,22,5,1,40,1,42,0,3,0,3,0,0,4,2
3857,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,11,13,4,1,28,1,16,0,0,0,0,0,1,6,0
3858,13015,ESTATICA,MEC-PLS13 ,3,2,2021,2,0,0,8,2,3,1,13,0,0,0,0,0,0,0,1,6,0
3858,13015,ESTATICA,MEC-PLS13 ,3,1,2022,1,1,2022,15,11,7,1,33,1,30,0,2,0,2,0,0,6,1
3861,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,2016,13,18,5,1,36,1,0,0,1,0,1,1,0,5,0
3861,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2016,17,23,0,1,40,1,30,28,2,0,0,2,0,6,1
3862,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,7,8,4,1,19,1,14,18,0,0,0,0,1,4,0
3862,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,2022,2,13,6,1,21,1,28,34,1,0,0,1,0,7,1
3862,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,22,10,6,1,38,1,0,0,3,3,0,0,0,7,2
3865,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2020,17,21,3,1,41,1,0,0,2,2,0,0,0,5,0
3866,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,1,2022,17,26,10,1,53,1,0,0,5,5,0,0,0,6,0
3867,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
3868,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,7,0,3,1,10,0,0,0,0,0,0,0,1,7,0
3868,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,9,24,3,1,36,1,0,0,2,2,0,0,0,6,1
3869,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,2,0,2,1,4,0,0,0,0,0,0,0,1,4,0
3869,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,11,11,3,1,25,1,14,20,0,0,0,0,1,4,1
3870,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0
3870,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4,1
3871,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,9,0,1,1,10,0,0,0,0,0,0,0,1,7,0
3871,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,4,0,2,1,6,0,0,0,0,0,0,0,1,7,1
3871,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,6,2
3872,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,17,22,9,1,48,1,0,0,4,4,0,0,0,4,0
3873,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0
3873,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,9,1,4,1,14,0,0,0,0,0,0,0,1,4,1
3874,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,8,13,3,1,24,1,32,0,1,0,1,1,0,6,0
3874,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2021,18,9,3,1,30,1,0,0,2,2,0,0,0,5,1
3876,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,1,2021,10,20,5,1,35,1,0,0,3,3,0,0,0,7,0
3878,13015,ESTATICA,MCT-PLS13 ,3,2,2019,2,0,0,6,16,2,1,24,1,24,0,0,0,0,0,1,5,0
3879,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,8,10,2,1,20,1,0,0,0,0,0,0,1,6,0
3879,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,0,2,1,8,0,0,0,0,0,0,0,1,4,1
3879,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,10,7,5,1,22,1,36,0,2,0,1,2,0,5,2
3883,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,3,4,4,1,11,0,0,0,0,0,0,0,1,4,0
3883,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,12,11,2,1,25,1,10,22,0,0,0,0,0,4,1
3883,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,1,2022,11,10,6,1,27,1,46,0,4,0,4,0,0,3,2
3884,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2015,14,25,0,1,39,1,0,0,3,3,0,0,0,4,0
3885,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,11,0,1,1,12,0,0,0,0,0,0,0,1,5,0
3885,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,1,2022,9,14,8,1,31,1,44,0,3,0,3,0,0,5,1
3886,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,17,7,3,1,27,1,16,0,0,0,0,0,0,6,0
3886,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,1,2022,20,0,6,1,26,1,0,42,4,0,0,4,1,7,1
3887,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,8,2,2,1,12,0,0,0,0,0,0,0,1,4,0
3887,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,1,2022,20,25,10,1,55,1,0,0,4,4,0,0,0,5,1
3888,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,0,0,10,16,4,1,30,1,0,0,0,0,0,0,1,6,0
3888,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,0,0,11,18,3,1,32,1,0,10,0,0,0,0,1,5,1
3888,13015,ESTATICA,ELE-PLS13 ,3,1,2018,1,0,0,15,0,5,1,20,1,22,0,0,0,0,0,1,5,2
3888,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,2018,13,14,3,1,30,1,34,0,1,0,1,1,0,3,3
3888,13015,ESTATICA,ELE-PLS13 ,3,1,2019,1,0,2018,0,0,0,1,0,1,0,0,0,0,0,0,1,2,4
3889,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,7,10,2,1,19,1,0,0,0,0,0,0,1,6,0
3889,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,5,13,7,1,25,1,0,12,0,0,0,0,1,4,1
3889,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,0,2018,12,19,7,1,38,1,0,0,0,0,0,0,0,6,2
3889,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,0,0,0,1,0,1,0,0,0,0,0,0,1,3,3
3889,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,15,25,5,1,45,1,0,0,2,2,0,0,0,3,4
3891,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,17,29,10,1,56,1,0,0,5,5,0,0,0,5,0
3893,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,9,13,4,1,26,1,16,0,0,0,0,0,1,7,0
3893,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,18,8,6,1,32,1,26,40,3,0,0,3,0,6,1
3894,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,3,8,4,1,15,0,0,0,0,0,0,0,1,5,0
3894,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,15,8,5,1,28,1,32,0,2,0,2,0,0,5,1
3895,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,14,8,6,1,28,1,0,0,0,0,0,0,0,4,0
3896,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,14,15,7,1,36,1,0,0,2,0,1,2,0,6,0
3898,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,1,2016,11,34,9,1,54,1,0,0,4,4,0,0,0,5,0
3899,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,8,22,5,1,35,1,0,0,2,2,0,0,0,6,0
3901,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,13,20,4,1,37,1,0,0,2,1,2,0,0,4,0
3903,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,0,8,15,4,1,27,1,9,26,0,0,0,0,1,5,0
3903,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,1,2018,13,17,5,1,35,1,42,0,4,0,4,0,0,5,1
3904,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,2019,14,17,6,1,37,1,0,0,1,1,1,0,0,6,0
3905,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,16,15,5,1,36,1,0,0,2,1,1,2,0,4,0
3906,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,6,0
3906,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1
